SEANCE;GROUPE;CODE;VALEUR;OUVERTURE;CLOTURE;PLUS_BAS;PLUS_HAUT;QUANTITE_NEGOCIEE;NOMBRE_TRANSACTION;CAPITAUX
06/04/15;11;714001;ASSAD;8;7.95;7.95;7.98;1263;34;10043.07
06/04/15;11;718001;SITS;1.98;1.8;1.76;1.81;38783;53;69769.09
06/04/15;11;720001;ELWIFACKLEASING;16.25;18.33;18.33;18.35;60;4;1100.9
06/04/15;11;721001;ESSOUKNA;6.29;5.17;5.17;5.19;1100;3;5689
06/04/15;11;725001;ADWYA;8.18;8.05;8.05;8.06;8859;13;71355.95
06/04/15;11;727001;TPR;4.3;4.07;4.04;4.1;4325;17;17538.87
06/04/15;11;729001;SOPAT;3.01;3.15;3.15;3.23;5026;22;15961.18
06/04/15;11;730001;ARTES;8;7.1;0;0;0;0;0
06/04/15;11;731013;HANNIBALLEASE;7.72;7.75;0;0;0;0;0
06/04/15;11;735001;CIMENTSDEBIZERTE;6.45;5.9;5.9;5.9;300;3;1770
06/04/15;11;738001;TUNISRE;9.95;7.8;7.67;7.85;11304;30;87884.25
06/04/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.45;10.45;10.49;6110;7;63916.29
06/04/15;11;744001;TELNETHOLDING;5.07;4.8;4.8;4.82;8940;20;43024.91
06/04/15;11;753001;ONETECHHOLDING;7;7.9;7.9;7.9;4;1;31.6
06/04/15;11;755001;CITYCARS;11.4;13.25;13.22;13.46;1577;10;20994.75
06/04/15;11;757001;EURO-CYCLES;16.22;19.73;19.5;19.88;36894;72;725384.76
06/04/15;11;758001;BESTLEASE;2.09;1.8;0;0;0;0;0
06/04/15;11;759001;CELLCOM;8.15;8;7.88;8;7096;46;56613.15
06/04/15;11;761001;SAH;10.47;13.5;13;13.59;161692;420;2167750.73
06/04/15;11;762001;MPBS;7.3;6.92;6.92;7;1209;6;8438.28
06/04/15;11;763001;SOTIPAPIER;5;4.8;4.65;4.84;145047;34;695413.13
06/04/15;11;767001;DELICEHOLDING;15.15;16.96;16.57;17;36321;28;611087.97
06/04/15;12;130055;BTE(ADP);24.89;19.6;19.6;19.6;41;5;803.6
06/04/15;12;140070;SPDIT-SICAF;9.19;12.4;12.32;12.4;2046;11;25354.4
06/04/15;12;190060;BH;10.25;13.17;13.17;13.17;3700;8;48729
06/04/15;12;230035;AIRLIQUDETSIE;235;216.1;216.1;216.1;2;2;432.2
06/04/15;12;240050;UBCI;25.4;25.3;25.3;25.3;300;3;7590
06/04/15;12;250065;PLAC.TSIE-SICAF;45.98;47.93;0;0;0;0;0
06/04/15;12;300045;ASTREE;54.59;55;0;0;0;0;0
06/04/15;12;320075;ICF;37.99;34.58;0;0;0;0;0
06/04/15;12;330090;ELBENEINDUSTRIE;4.1;3.54;3.54;3.54;80;1;283.2
06/04/15;12;380070;ALKIMIA;59;59;0;0;0;0;0
06/04/15;12;410020;TUNINVEST-SICAR;11;12.47;12.47;12.47;800;4;9976
06/04/15;12;644001;MAGASINGENERAL;31.87;26;26;26;1840;10;47840
06/04/15;12;655001;ASSURANCESSALIM;26.3;21;21;21;400;3;8400
06/04/15;12;664001;STEQ;10.41;6.52;0;0;0;0;0
06/04/15;12;667001;SIPHAT;8.6;7.5;0;0;0;0;0
06/04/15;13;430030;SITEX;8.22;8;0;0;0;0;0
06/04/15;13;617001;STETUN.DUSUCRE;6.78;6.2;0;0;0;0;0
06/04/15;13;768001;ASSMULTIITTIHAD;6.2;6.5;6.5;6.5;8138;45;52897
06/04/15;51;150085;AMS;4.21;3.51;3.51;3.61;3515;17;12500.05
06/04/15;51;734001;SERVICOM;14.25;12.65;12.65;12.75;783;6;9955.75
06/04/15;51;740001;CARTHAGECEMENT;2.42;1.85;1.84;1.89;162480;222;301007.1
06/04/15;51;749001;HEXABYTE;9.49;8.45;8.45;8.47;368;7;3110.88
06/04/15;51;750001;AETECH;2.82;2.25;2.25;2.33;7;2;16.15
06/04/15;51;751001;LANDOR;5.42;6.9;6.9;7;393;7;2723.63
06/04/15;51;754001;NEWBODYLINE;7.08;6.45;6.45;6.45;100;1;645
06/04/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
06/04/15;51;760001;SOTEMAIL;2.85;2.86;0;0;0;0;0
06/04/15;51;764001;CEREALIS;6.77;6.29;6.29;6.48;3046;9;19369.34
06/04/15;51;765001;TAWASOLGPHOLDING;0.73;0.63;0.63;0.64;39759;56;25214.36
06/04/15;52;766001;MAGHREBINTERNPUB;2.36;1.62;1.66;1.66;1000;1;1660
06/04/15;99;503001;STIP;1.42;1.4;0;0;0;0;0
07/04/15;11;100010;MONOPRIX;22;18.59;18.3;18.7;1683;8;31255.69
07/04/15;11;110025;SFBT;22.5;29.2;28.5;29.3;66260;223;1920616.06
07/04/15;11;120040;TUNISAIR;1.13;0.95;0.95;0.97;37473;40;35812.74
07/04/15;11;160015;ATTIJARIBANK;23.9;27.5;27.3;27.58;5402;53;148470.19
07/04/15;11;180045;BIAT;78;83.9;82.9;84;525;15;43573.18
07/04/15;11;210090;TUNISIELEASING;21.68;20.45;20.45;20.46;3187;32;65174.23
07/04/15;11;220005;BT;10.55;10.86;10.86;10.88;14297;53;155270.62
07/04/15;11;260095;STB;5;4.49;4.32;4.49;3752;14;16487.42
07/04/15;11;310060;BNA;7.6;9.5;9.31;9.5;8515;17;80617.91
07/04/15;11;340005;AMENBANK;26.19;23.3;23.15;23.5;8050;34;186566.74
07/04/15;11;360035;ATB;4.37;4.4;4.4;4.55;1570;5;7063.5
07/04/15;11;390010;UIB;14.75;15.9;15.8;15.93;5709;38;90426.5
07/04/15;11;400005;SIMPAR;55;46.8;46.8;48;246;7;11518.8
07/04/15;11;420085;CIL;13.39;13.42;13.42;13.42;211;4;2831.62
07/04/15;11;470010;ATL;2.7;2.8;2.8;2.85;15080;30;42239.35
07/04/15;11;570001;POULINAGPHOLDING;5.62;5.35;5.35;5.37;3973;10;21305.6
07/04/15;11;606001;STAR;145.25;155;154;155.52;704;11;108923.04
07/04/15;11;653001;SOTETEL;3.45;2.53;2.46;2.53;1865;14;4628.9
07/04/15;11;656001;SOTUVER;5.28;4.61;4.58;4.67;30191;52;138959
07/04/15;11;658001;SOTUMAG;1.76;1.82;1.82;1.82;75;3;136.5
07/04/15;11;659001;SIAME;2.29;2.01;2;2.02;24798;15;49606.79
07/04/15;11;661001;ATTIJARILEASING;26.32;26.33;25.99;26.33;200;3;5237.9
07/04/15;11;665001;ELECTROSTAR;6.89;6.78;6.6;6.95;10647;63;70818.78
07/04/15;11;666001;SOTRAPIL;8.93;8.62;8.51;8.7;5770;22;49667.6
07/04/15;11;672004;MODERNLEASING;5.28;5.28;0;0;0;0;0
07/04/15;11;678001;SOMOCER;2.51;3.1;3.07;3.13;57917;98;179761.57
07/04/15;11;713001;GIF-FILTER;3.38;3.31;3.25;3.35;23280;75;76565.18
07/04/15;11;714001;ASSAD;8;7.95;7.95;8;6661;20;53178.18
07/04/15;11;718001;SITS;1.98;1.81;1.79;1.81;38968;35;70158.22
07/04/15;11;720001;ELWIFACKLEASING;16.25;18.33;18;18.33;156;4;2859.15
07/04/15;11;721001;ESSOUKNA;6.29;5.17;5.17;5.17;4540;9;23471.8
07/04/15;11;725001;ADWYA;8.18;8.05;8.05;8.05;4551;11;36635.55
07/04/15;11;727001;TPR;4.3;4.07;4.04;4.07;7251;30;29382.83
07/04/15;11;729001;SOPAT;3.01;3.21;3.15;3.23;9854;17;31613.36
07/04/15;11;730001;ARTES;8;7;6.95;7;1070;8;7469.53
07/04/15;11;731013;HANNIBALLEASE;7.72;7.52;7.78;7.78;65;1;505.7
07/04/15;11;735001;CIMENTSDEBIZERTE;6.45;6;5.73;6;4502;10;25808.78
07/04/15;11;738001;TUNISRE;9.95;7.75;7.72;7.84;21791;49;169230.55
07/04/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.5;10.45;10.5;3373;18;35397.7
07/04/15;11;744001;TELNETHOLDING;5.07;5.03;4.8;5.04;284511;166;1377113.71
07/04/15;11;753001;ONETECHHOLDING;7;7.9;7.8;7.95;10911;21;86091.8
07/04/15;11;755001;CITYCARS;11.4;13.46;13.25;13.46;610;4;8184.6
07/04/15;11;757001;EURO-CYCLES;16.22;19.8;19.6;20;16090;107;318396.42
07/04/15;11;758001;BESTLEASE;2.09;1.8;0;0;0;0;0
07/04/15;11;759001;CELLCOM;8.15;7.96;7.96;8.2;970;3;7744
07/04/15;11;761001;SAH;10.47;13.39;13.39;13.87;35058;149;474542.06
07/04/15;11;762001;MPBS;7.3;6.95;6.92;7;5572;15;38880.54
07/04/15;11;763001;SOTIPAPIER;5;4.7;4.7;4.84;26650;26;125436.08
07/04/15;11;767001;DELICEHOLDING;15.15;16.92;16.46;16.98;6831;32;112938.18
07/04/15;12;130055;BTE(ADP);24.89;20.48;20.48;20.48;5;1;102.4
07/04/15;12;140070;SPDIT-SICAF;9.19;12.42;12.42;12.42;1500;1;18630
07/04/15;12;190060;BH;10.25;13.2;13.18;13.2;58857;8;779761.7
07/04/15;12;230035;AIRLIQUDETSIE;235;217;217;217;1;1;217
07/04/15;12;240050;UBCI;25.4;25.3;25.3;25.3;29;1;733.7
07/04/15;12;250065;PLAC.TSIE-SICAF;45.98;47.93;0;0;0;0;0
07/04/15;12;300045;ASTREE;54.59;55;0;0;0;0;0
07/04/15;12;320075;ICF;37.99;34.58;0;0;0;0;0
07/04/15;12;330090;ELBENEINDUSTRIE;4.1;3.54;0;0;0;0;0
07/04/15;12;380070;ALKIMIA;59;59;59;59;110;2;6490
07/04/15;12;410020;TUNINVEST-SICAR;11;12.46;12.46;12.46;791;9;9855.86
07/04/15;12;644001;MAGASINGENERAL;31.87;26;26;26.78;921;11;23946.78
07/04/15;12;655001;ASSURANCESSALIM;26.3;20.37;20.37;20.37;800;2;16296
07/04/15;12;664001;STEQ;10.41;6.52;0;0;0;0;0
07/04/15;12;667001;SIPHAT;8.6;7.5;0;0;0;0;0
07/04/15;13;430030;SITEX;8.22;8;0;0;0;0;0
07/04/15;13;617001;STETUN.DUSUCRE;6.78;6.1;6.1;6.1;524;4;3196.4
07/04/15;13;768001;ASSMULTIITTIHAD;6.2;6.69;6.5;6.51;7680;78;49959.2
07/04/15;51;150085;AMS;4.21;3.51;3.51;3.59;1250;12;4396.46
07/04/15;51;734001;SERVICOM;14.25;12.63;12.32;12.63;72;5;891.69
07/04/15;51;740001;CARTHAGECEMENT;2.42;1.82;1.8;1.84;77842;108;141588
07/04/15;51;749001;HEXABYTE;9.49;8.2;8.2;8.47;90;5;740.55
07/04/15;51;750001;AETECH;2.82;2.32;2.17;2.33;523;4;1136.46
07/04/15;51;751001;LANDOR;5.42;6.9;6.7;6.9;2538;20;17210.83
07/04/15;51;754001;NEWBODYLINE;7.08;6.37;6.21;6.4;10249;31;64120.26
07/04/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
07/04/15;51;760001;SOTEMAIL;2.85;2.78;2.78;2.78;590;2;1640.2
07/04/15;51;764001;CEREALIS;6.77;6.47;6.47;6.47;500;5;3235
07/04/15;51;765001;TAWASOLGPHOLDING;0.73;0.64;0.62;0.64;62524;56;39355.41
07/04/15;52;766001;MAGHREBINTERNPUB;2.36;1.54;1.54;1.61;3500;4;5460
07/04/15;99;503001;STIP;1.42;1.44;0;0;0;0;0
08/04/15;11;100010;MONOPRIX;22;18.04;18.04;18.5;8313;65;150310.21
08/04/15;11;110025;SFBT;22.5;29.05;29.05;29.5;20186;135;593141.69
08/04/15;11;120040;TUNISAIR;1.13;0.96;0.94;0.96;2925;19;2771.77
08/04/15;11;160015;ATTIJARIBANK;23.9;27.77;27.51;27.78;4496;21;124469.21
08/04/15;11;180045;BIAT;78;83.4;82.5;83.9;1635;20;136004.9
08/04/15;11;210090;TUNISIELEASING;21.68;20.45;20.44;20.45;363;8;7421.93
08/04/15;11;220005;BT;10.55;10.8;10.8;10.86;7390;40;79893
08/04/15;11;260095;STB;5;4.75;4.69;4.75;9417;36;44227.29
08/04/15;11;310060;BNA;7.6;9.51;9.49;9.6;24335;60;231704.58
08/04/15;11;340005;AMENBANK;26.19;23;23;23.3;2527;25;58511.57
08/04/15;11;360035;ATB;4.37;4.39;4.39;4.4;477;4;2098.68
08/04/15;11;390010;UIB;14.75;15.9;15.8;15.93;5950;15;94565.3
08/04/15;11;400005;SIMPAR;55;48;47;48;10;2;475
08/04/15;11;420085;CIL;13.39;13.5;13.5;13.5;291;1;3928.5
08/04/15;11;470010;ATL;2.7;2.79;2.79;2.8;4875;13;13632.66
08/04/15;11;570001;POULINAGPHOLDING;5.62;5.35;5.35;5.35;833;3;4456.55
08/04/15;11;606001;STAR;145.25;157;155.1;157;197;9;30901.5
08/04/15;11;653001;SOTETEL;3.45;2.46;2.46;2.53;6010;17;14840.6
08/04/15;11;656001;SOTUVER;5.28;4.71;4.65;4.72;2294;14;10701.51
08/04/15;11;658001;SOTUMAG;1.76;1.8;1.8;1.82;1150;8;2070.8
08/04/15;11;659001;SIAME;2.29;2;1.97;2.01;4951;19;9895.52
08/04/15;11;661001;ATTIJARILEASING;26.32;26.33;26.33;26.33;70;2;1843.1
08/04/15;11;665001;ELECTROSTAR;6.89;6.58;6.58;6.79;3961;32;26174.36
08/04/15;11;666001;SOTRAPIL;8.93;8.7;8.7;8.7;55;1;478.5
08/04/15;11;672004;MODERNLEASING;5.28;5.28;0;0;0;0;0
08/04/15;11;678001;SOMOCER;2.51;3.09;3.05;3.11;43125;82;132717.46
08/04/15;11;713001;GIF-FILTER;3.38;3.25;3.25;3.3;16772;37;54619.62
08/04/15;11;714001;ASSAD;8;7.96;7.9;7.96;1055;12;8390.95
08/04/15;11;718001;SITS;1.98;1.8;1.8;1.82;53821;35;96906.67
08/04/15;11;720001;ELWIFACKLEASING;16.25;18.34;18.1;18.34;191;7;3502.7
08/04/15;11;721001;ESSOUKNA;6.29;5.1;5.1;5.17;3226;13;16480.6
08/04/15;11;725001;ADWYA;8.18;8.05;8.05;8.06;5215;6;41981.05
08/04/15;11;727001;TPR;4.3;4.07;4.06;4.15;20193;57;82317.07
08/04/15;11;729001;SOPAT;3.01;3.23;3.21;3.23;4240;13;13635.26
08/04/15;11;730001;ARTES;8;7;7;7.01;430;4;3011.8
08/04/15;11;731013;HANNIBALLEASE;7.72;7.7;7.3;7.7;71;2;538.3
08/04/15;11;735001;CIMENTSDEBIZERTE;6.45;5.9;5.82;5.9;31;2;180.5
08/04/15;11;738001;TUNISRE;9.95;7.8;7.75;7.82;20616;38;160796.9
08/04/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.4;10.4;10.5;2748;12;28714.45
08/04/15;11;744001;TELNETHOLDING;5.07;4.93;4.82;5.05;318055;268;1541499.74
08/04/15;11;753001;ONETECHHOLDING;7;7.76;7.76;7.8;27068;13;210838.72
08/04/15;11;755001;CITYCARS;11.4;13.44;13.23;13.45;780;7;10475.69
08/04/15;11;757001;EURO-CYCLES;16.22;19.9;19.7;20.1;15161;103;302217.95
08/04/15;11;758001;BESTLEASE;2.09;1.78;1.78;1.78;50;1;89
08/04/15;11;759001;CELLCOM;8.15;7.96;0;0;0;0;0
08/04/15;11;761001;SAH;10.47;12.85;12.75;13.2;14876;100;192177.66
08/04/15;11;762001;MPBS;7.3;7.14;7.14;7.14;100;1;714
08/04/15;11;763001;SOTIPAPIER;5;4.8;4.7;4.84;32846;55;157658.18
08/04/15;11;767001;DELICEHOLDING;15.15;16.42;0;0;0;0;0
08/04/15;12;130055;BTE(ADP);24.89;20.48;0;0;0;0;0
08/04/15;12;140070;SPDIT-SICAF;9.19;12.64;12.64;12.64;423;3;5346.72
08/04/15;12;190060;BH;10.25;13.2;13.2;13.2;1500;2;19800
08/04/15;12;230035;AIRLIQUDETSIE;235;215;215;215;2;2;430
08/04/15;12;240050;UBCI;25.4;25.3;25.3;25.3;16;2;404.8
08/04/15;12;250065;PLAC.TSIE-SICAF;45.98;47.93;0;0;0;0;0
08/04/15;12;300045;ASTREE;54.59;55;0;0;0;0;0
08/04/15;12;320075;ICF;37.99;34.58;0;0;0;0;0
08/04/15;12;330090;ELBENEINDUSTRIE;4.1;3.54;0;0;0;0;0
08/04/15;12;380070;ALKIMIA;59;59;0;0;0;0;0
08/04/15;12;410020;TUNINVEST-SICAR;11;12.46;0;0;0;0;0
08/04/15;12;644001;MAGASINGENERAL;31.87;26.78;0;0;0;0;0
08/04/15;12;655001;ASSURANCESSALIM;26.3;20.37;20.37;20.37;500;2;10185
08/04/15;12;664001;STEQ;10.41;6.52;0;0;0;0;0
08/04/15;12;667001;SIPHAT;8.6;7.72;7.72;7.72;3;1;23.16
08/04/15;13;430030;SITEX;8.22;8;0;0;0;0;0
08/04/15;13;617001;STETUN.DUSUCRE;6.78;6.1;0;0;0;0;0
08/04/15;13;768001;ASSMULTIITTIHAD;6.2;6.7;6.51;6.7;19594;93;129597.58
08/04/15;51;150085;AMS;4.21;3.5;3.5;3.59;4025;24;14122.83
08/04/15;51;734001;SERVICOM;14.25;12.5;12.5;12.62;2106;13;26479.61
08/04/15;51;740001;CARTHAGECEMENT;2.42;1.82;1.79;1.85;127364;137;230145.46
08/04/15;51;749001;HEXABYTE;9.49;8.44;8.44;8.44;5;1;42.2
08/04/15;51;750001;AETECH;2.82;2.32;0;0;0;0;0
08/04/15;51;751001;LANDOR;5.42;6.9;6.86;7.1;2585;18;17965.7
08/04/15;51;754001;NEWBODYLINE;7.08;6.37;6.36;6.37;60;2;381.7
08/04/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
08/04/15;51;760001;SOTEMAIL;2.85;2.71;2.71;2.78;2794;8;7578.68
08/04/15;51;764001;CEREALIS;6.77;6.42;6.28;6.44;1030;9;6576.92
08/04/15;51;765001;TAWASOLGPHOLDING;0.73;0.63;0.63;0.64;10885;23;6863.84
08/04/15;52;766001;MAGHREBINTERNPUB;2.36;1.5;1.5;1.53;5424;3;8226
08/04/15;99;503001;STIP;1.42;1.45;1.45;1.45;1887;1;2736.15
10/04/15;11;100010;MONOPRIX;22;18;17.65;18.1;9238;33;165815.28
10/04/15;11;110025;SFBT;22.5;29.3;29;29.34;15498;108;451316.34
10/04/15;11;120040;TUNISAIR;1.13;0.95;0.94;0.96;17591;23;16795.75
10/04/15;11;160015;ATTIJARIBANK;23.9;27.69;27.69;27.77;820;10;22711.8
10/04/15;11;180045;BIAT;78;83;82;83.01;2850;14;236542.5
10/04/15;11;210090;TUNISIELEASING;21.68;21.06;20.45;21.06;1710;5;34971.94
10/04/15;11;220005;BT;10.55;10.79;10.4;10.8;3537;23;38160.05
10/04/15;11;260095;STB;5;4.73;4.73;4.75;4975;18;23542.45
10/04/15;11;310060;BNA;7.6;9.43;9.43;9.6;14258;16;134548.5
10/04/15;11;340005;AMENBANK;26.19;23.19;22.99;23.2;4535;28;105123.1
10/04/15;11;360035;ATB;4.37;4.36;4.15;4.39;7880;27;33141.97
10/04/15;11;390010;UIB;14.75;15.88;15.88;15.95;650;3;10360.5
10/04/15;11;400005;SIMPAR;55;48;0;0;0;0;0
10/04/15;11;420085;CIL;13.39;13.5;0;0;0;0;0
10/04/15;11;470010;ATL;2.7;2.87;2.87;2.87;3735;14;10719.45
10/04/15;11;570001;POULINAGPHOLDING;5.62;5.34;5.25;5.35;1351;4;7123.39
10/04/15;11;606001;STAR;145.25;157.5;157;158.99;792;10;124491.49
10/04/15;11;653001;SOTETEL;3.45;2.49;2.4;2.52;2095;10;5037.3
10/04/15;11;656001;SOTUVER;5.28;4.69;4.69;4.74;6350;30;29961.5
10/04/15;11;658001;SOTUMAG;1.76;1.82;1.75;1.82;2160;8;3888.4
10/04/15;11;659001;SIAME;2.29;2;1.97;2.01;5025;15;9980.94
10/04/15;11;661001;ATTIJARILEASING;26.32;26.33;26.3;26.33;100;2;2630.9
10/04/15;11;665001;ELECTROSTAR;6.89;6.78;6.57;6.94;20277;59;138936.53
10/04/15;11;666001;SOTRAPIL;8.93;8.69;8.44;8.69;181;7;1539.89
10/04/15;11;672004;MODERNLEASING;5.28;5.2;5.2;5.2;2970;9;15444
10/04/15;11;678001;SOMOCER;2.51;3.05;3.05;3.08;244551;100;747119.23
10/04/15;11;713001;GIF-FILTER;3.38;3.3;3.25;3.3;3721;25;12105.2
10/04/15;11;714001;ASSAD;8;7.9;7.8;7.9;1110;6;8705.9
10/04/15;11;718001;SITS;1.98;1.81;1.79;1.81;31082;45;55923.82
10/04/15;11;720001;ELWIFACKLEASING;16.25;18.28;18.28;18.3;30;2;548.9
10/04/15;11;721001;ESSOUKNA;6.29;5.1;5.09;5.1;6050;6;30854.5
10/04/15;11;725001;ADWYA;8.18;8.1;8.05;8.1;739;6;5962.45
10/04/15;11;727001;TPR;4.3;4.13;4.05;4.13;5597;30;22690.55
10/04/15;11;729001;SOPAT;3.01;3.19;3.18;3.21;2801;7;8953.49
10/04/15;11;730001;ARTES;8;6.95;6.95;7;900;5;6262.5
10/04/15;11;731013;HANNIBALLEASE;7.72;7.7;0;0;0;0;0
10/04/15;11;735001;CIMENTSDEBIZERTE;6.45;5.73;5.73;5.73;321;5;1839.33
10/04/15;11;738001;TUNISRE;9.95;7.84;7.8;7.85;2078;12;16208.77
10/04/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.55;10.3;10.58;1911;11;19829.17
10/04/15;11;744001;TELNETHOLDING;5.07;4.9;4.8;4.95;7624;29;36810.93
10/04/15;11;753001;ONETECHHOLDING;7;7.94;7.8;7.94;45;2;351.7
10/04/15;11;755001;CITYCARS;11.4;13.46;13.44;13.46;277;3;3727.42
10/04/15;11;757001;EURO-CYCLES;16.22;20;19.99;20.07;7533;54;150656
10/04/15;11;758001;BESTLEASE;2.09;1.81;1.8;1.81;1886;7;3400.06
10/04/15;11;759001;CELLCOM;8.15;8;7.73;8;600;2;4645.29
10/04/15;11;761001;SAH;10.47;12.85;12.81;13.2;14073;47;181809.22
10/04/15;11;762001;MPBS;7.3;6.94;6.94;7.14;12580;27;87392.54
10/04/15;11;763001;SOTIPAPIER;5;4.89;4.61;4.89;219474;74;1032681.95
10/04/15;11;767001;DELICEHOLDING;15.15;16.5;16.5;16.89;351;4;5850
10/04/15;12;130055;BTE(ADP);24.89;21.4;0;0;0;0;0
10/04/15;12;140070;SPDIT-SICAF;9.19;12.64;12.64;12.64;97;2;1226.08
10/04/15;12;190060;BH;10.25;13.56;13.56;13.56;670;6;9085.2
10/04/15;12;230035;AIRLIQUDETSIE;235;215;0;0;0;0;0
10/04/15;12;240050;UBCI;25.4;25.3;0;0;0;0;0
10/04/15;12;250065;PLAC.TSIE-SICAF;45.98;47.93;0;0;0;0;0
10/04/15;12;300045;ASTREE;54.59;55;0;0;0;0;0
10/04/15;12;320075;ICF;37.99;35;35;35;2;1;70
10/04/15;12;330090;ELBENEINDUSTRIE;4.1;3.54;0;0;0;0;0
10/04/15;12;380070;ALKIMIA;59;59.5;59.5;59.5;12;1;714
10/04/15;12;410020;TUNINVEST-SICAR;11;12.1;12.1;12.1;200;2;2420
10/04/15;12;644001;MAGASINGENERAL;31.87;27.75;27;27.75;301;4;8352
10/04/15;12;655001;ASSURANCESSALIM;26.3;21.57;20.95;21.57;493;5;10441.81
10/04/15;12;664001;STEQ;10.41;6.23;0;0;0;0;0
10/04/15;12;667001;SIPHAT;8.6;7.38;0;0;0;0;0
10/04/15;13;430030;SITEX;8.22;8;0;0;0;0;0
10/04/15;13;617001;STETUN.DUSUCRE;6.78;6.47;6.28;6.47;8;3;51.19
10/04/15;13;768001;ASSMULTIITTIHAD;6.2;6.7;6.7;6.7;32510;144;217817
10/04/15;51;150085;AMS;4.21;3.6;3.5;3.61;17026;44;59856.8
10/04/15;51;734001;SERVICOM;14.25;12.59;12.25;12.6;721;6;9077.58
10/04/15;51;740001;CARTHAGECEMENT;2.42;1.87;1.8;1.88;96203;73;177433.9
10/04/15;51;749001;HEXABYTE;9.49;8.4;8.19;8.4;171;3;1402.4
10/04/15;51;750001;AETECH;2.82;2.32;2.26;2.32;310;4;701.2
10/04/15;51;751001;LANDOR;5.42;6.9;6.8;6.98;896;6;6163.28
10/04/15;51;754001;NEWBODYLINE;7.08;6.16;6.2;6.37;192;7;1210.35
10/04/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
10/04/15;51;760001;SOTEMAIL;2.85;2.79;0;0;0;0;0
10/04/15;51;764001;CEREALIS;6.77;6.4;6.25;6.4;534;7;3398.52
10/04/15;51;765001;TAWASOLGPHOLDING;0.73;0.63;0.63;0.64;33526;44;21133.56
10/04/15;52;766001;MAGHREBINTERNPUB;2.36;1.45;1.45;1.49;2324;4;3449.8
10/04/15;99;503001;STIP;1.42;1.45;0;0;0;0;0
13/04/15;11;100010;MONOPRIX;22;17.83;17.81;18.1;5952;42;106627.65
13/04/15;11;110025;SFBT;22.5;30.04;29.48;30.05;72086;267;2150873.14
13/04/15;11;120040;TUNISAIR;1.13;0.95;0.93;0.97;10906;23;10184.32
13/04/15;11;160015;ATTIJARIBANK;23.9;27.69;27.69;27.8;12684;37;351493.01
13/04/15;11;180045;BIAT;78;82;82;83.5;621;12;50954.4
13/04/15;11;210090;TUNISIELEASING;21.68;20.45;20.45;21.69;1325;36;27209.88
13/04/15;11;220005;BT;10.55;10.78;10.78;10.79;5715;72;61635.14
13/04/15;11;260095;STB;5;4.6;4.59;4.73;1834;14;8433.21
13/04/15;11;310060;BNA;7.6;9.21;9.2;9.21;28100;40;258800
13/04/15;11;340005;AMENBANK;26.19;23.2;23;23.2;6064;20;140563.29
13/04/15;11;360035;ATB;4.37;4.38;4.38;4.4;4930;19;21620.5
13/04/15;11;390010;UIB;14.75;15.79;15.6;15.9;7316;45;115065.92
13/04/15;11;400005;SIMPAR;55;48;47.99;48;1118;19;53663.82
13/04/15;11;420085;CIL;13.39;13.83;13.65;13.83;11034;16;150748.4
13/04/15;11;470010;ATL;2.7;2.87;2.81;2.87;13000;17;37188.44
13/04/15;11;570001;POULINAGPHOLDING;5.62;5.34;5.25;5.35;6410;8;34136.14
13/04/15;11;606001;STAR;145.25;162.04;157.5;162.22;2013;23;322456.71
13/04/15;11;653001;SOTETEL;3.45;2.49;2.49;2.53;810;7;2019.3
13/04/15;11;656001;SOTUVER;5.28;4.6;4.6;4.6;3038;18;13974.8
13/04/15;11;658001;SOTUMAG;1.76;1.82;1.77;1.82;250;2;445
13/04/15;11;659001;SIAME;2.29;2;1.97;2.02;5900;22;11710.75
13/04/15;11;661001;ATTIJARILEASING;26.32;26.33;0;0;0;0;0
13/04/15;11;665001;ELECTROSTAR;6.89;6.4;6.4;6.77;17155;136;110441.37
13/04/15;11;666001;SOTRAPIL;8.93;8.6;8.6;8.6;291;1;2502.6
13/04/15;11;672004;MODERNLEASING;5.28;5.2;5.2;5.2;5946;5;30919.2
13/04/15;11;678001;SOMOCER;2.51;3.07;3.04;3.09;133875;106;409913.67
13/04/15;11;713001;GIF-FILTER;3.38;3.25;3.25;3.3;11736;56;38189.12
13/04/15;11;714001;ASSAD;8;7.9;7.9;7.94;4245;23;33541.33
13/04/15;11;718001;SITS;1.98;1.82;1.78;1.83;9374;11;17040.21
13/04/15;11;720001;ELWIFACKLEASING;16.25;18.28;18.28;18.28;20;3;365.6
13/04/15;11;721001;ESSOUKNA;6.29;5.08;4.95;5.08;5347;17;26665.62
13/04/15;11;725001;ADWYA;8.18;8.11;8.1;8.12;5763;12;46688.74
13/04/15;11;727001;TPR;4.3;4.12;4.1;4.13;21227;29;87184.28
13/04/15;11;729001;SOPAT;3.01;3.1;3.1;3.19;6695;15;21266.45
13/04/15;11;730001;ARTES;8;6.95;6.95;6.95;1135;9;7888.25
